ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
202303;ZZOM; AUTRES APT (OM);OM;14960;4564;5052;4836;3;48,1;1075;84
202304;FMCZ;MAYOTTE-MARCEL HENRY;OM;30733;15151;11889;294;29,3;310,6;303;0
202304;FMEE;LA REUNION-ROLAND GARROS;OM;209113;89591;92488;2164;569,9;1917,2;1091;2
202304;FMEP;ST-PIERRE-PIERREFONDS;OM;1512;756;756;0;0;0;18;0
202304;LFAQ;ALBERT-BRAY;MT;1187;75;79;0;72,8;30,5;46;12
202304;LFBD;BORDEAUX-MERIGNAC;MT;592382;294412;288120;1592;376;449,9;4299;77
202304;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;18754;9523;9148;83;0;0;143;0
202304;LFBH;LA ROCHELLE-ILE DE RE;MT;18942;9508;9347;87;0;0;204;0
202304;LFBI;POITIERS-BIARD;MT;10277;5188;5085;4;0;0;77;0
202304;LFBL;LIMOGES-BELLEGARDE;MT;22228;11363;10865;0;0;0;262;0
202304;LFBO;TOULOUSE-BLAGNAC;MT;684717;340105;314598;397;917,3;2044,4;5380;267
202304;LFBP;PAU-PYRENEES;MT;35316;16913;17859;84;26,1;19,8;442;4
202304;LFBT;TARBES-LOURDES-PYRENEES;MT;56466;28162;28304;0;0;0;397;0
202304;LFBZ;BIARRITZ-PAYS-BASQUE;MT;82444;38948;43496;0;0;0;732;0
202304;LFCK;CASTRES-MAZAMET;MT;3848;1906;1942;0;0;0;125;0
202304;LFCR;RODEZ-AVEYRON;MT;4842;2426;2416;0;0;0;116;0
202304;LFGJ;DOLE-TAVAUX;MT;11804;6183;5621;0;0;0;72;0
202304;LFJL;METZ-NANCY-LORRAINE;MT;6049;3642;2407;0;0;0;136;0
202304;LFKB;BASTIA-PORETTA;MT;119656;52238;61164;0;139,5;485,9;1029;99
202304;LFKC;CALVI-STE-CATHERINE;MT;20794;9226;11403;160;0,1;0,4;288;0
202304;LFKF;FIGARI-SUD-CORSE;MT;51360;23114;28236;10;0;0;605;0
202304;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;131859;58607;68383;0;77,4;409,5;989;85
202304;LFLB;CHAMBERY-AIX-LES-BAINS;MT;22084;13075;8822;14;13,3;4;567;0
202304;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;20897;10620;10254;21;0,1;0,2;376;0
202304;LFLL;LYON-ST-EXUPERY;MT;881597;434774;404606;1946;2037,8;1989,3;6983;238
202304;LFLS;GRENOBLE-ALPES-ISERE;MT;24188;14151;10030;7;0;0;251;0
202304;LFLW;AURILLAC;MT;2825;1373;1452;0;0;0;108;0
202304;LFLX;CHATEAUROUX-DEOLS;MT;2148;176;681;0;123,9;5,2;5;7
202304;LFLY;LYON-BRON;MT;1088;490;587;11;0;0;204;0
202304;LFMK;CARCASSONNE-SALVAZA;MT;25408;13148;12259;0;0;0,1;184;0
202304;LFML;MARSEILLE-PROVENCE;MT;980969;487035;446645;4052;2282;2041,8;7748;482
202304;LFMN;"NICE-COTE D'AZUR";MT;1223424;610417;603582;129;533,4;396,2;12687;45
202304;LFMP;PERPIGNAN-RIVESALTES;MT;36738;18455;18283;0;0;0;263;0
202304;LFMT;MONTPELLIER-MEDITERRANEE;MT;134916;67817;66885;214;0;0;1049;0
202304;LFMU;BEZIERS-VIAS;MT;24516;12273;12243;0;0;0;182;0
202304;LFOB;BEAUVAIS-TILLE;MT;498530;258821;239709;0;0;0;2899;0
202304;LFOH;LE HAVRE-OCTEVILLE;MT;2348;1418;929;1;0;0;26;0
202304;LFOK;CHALONS-VATRY;MT;8955;3416;3127;0;95,5;145,7;54;6
202304;LFOT;TOURS-VAL DE LOIRE;MT;20682;10765;9917;0;0;0;135;0
202304;LFPB;PARIS-LE BOURGET;MT;7391;3686;3705;0;0;0;3990;0
202304;LFPG;PARIS-CHARLES DE GAULLE;MT;6928514;2827043;2659671;1701;74153,5;69856,4;33758;3196
202304;LFPO;PARIS-ORLY;MT;2747938;1416732;1265497;8;3622,1;2948;17103;0
202304;LFQQ;LILLE-LESQUIN;MT;155707;82405;72969;332;0,1;0;1165;0
202304;LFRB;BREST-BRETAGNE;MT;70592;35104;35352;100;2,9;0,8;833;0
202304;LFRC;CHERBOURG-MAUPERTUS;MT;1118;731;387;0;0;0;19;0
202304;LFRG;DEAUVILLE-NORMANDIE;MT;4704;2798;1806;100;0;0;99;0
202304;LFRK;CAEN-CARPIQUET;MT;24875;13065;11808;2;0;0;297;0
202304;LFRN;RENNES-ST-JACQUES;MT;60604;26158;26202;184;362,1;443,9;521;71
202304;LFRS;NANTES-ATLANTIQUE;MT;532980;271173;251564;520;488,6;483,8;3787;83
202304;LFRZ;ST-NAZAIRE-MONTOIR;MT;18560;249;227;158;1010,2;782,4;34;84
202304;LFSB;BALE-MULHOUSE;MT;783558;381850;354114;193;2913,9;1826,2;5278;487
202304;LFSL;BRIVE-SOUILLAC;MT;10748;5262;5486;0;0;0;155;0
202304;LFST;STRASBOURG-ENTZHEIM;MT;49268;26049;23042;138;1;3;472;0
202304;LFTH;TOULON-HYERES;MT;26810;12440;14363;7;0;0;649;0
202304;LFTW;NIMES-GARONS;MT;23105;12075;11026;4;0;0;177;0
202304;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3105;1684;1298;0;1,7;10,6;219;1
202304;NLWW;WALLIS-HIHIFO;OM;3186;1497;1589;0;2,2;7,9;120;1
202304;NTAA;"TAHITI FAA'A";OM;153116;70917;72028;1312;370,9;515;2260;84
202304;NTAR;RURUTU;OM;2574;957;984;589;0,1;4,3;58;0
202304;NTAT;TUBUAI MATAURA;OM;2293;851;898;504;0,3;3,7;52;0
202304;NTAV;RAIVAVAE;OM;1019;387;356;260;0,2;1,4;24;0
202304;NTGC;TIKEHAU;OM;4433;1780;1765;852;0,3;3,3;100;0
202304;NTGF;FAKARAVA;OM;3763;1648;1677;394;0;4,3;76;0
202304;NTGI;MANIHI;OM;1267;504;426;323;0,1;1,3;36;0
202304;NTGU;ARUTUA;OM;1033;398;357;240;0,3;3,5;28;0
202304;NTMD;NUKU HIVA;OM;5003;2164;2168;595;2,1;5,5;163;1
202304;NTMN;HIVA OA-ATUONA;OM;3459;1479;1498;439;0;4,3;78;0
202304;NTTB;BORA BORA;OM;33079;15642;15420;1851;3;13,6;803;0
202304;NTTG;RANGIROA;OM;11605;4526;4779;2135;6,2;10,3;308;0
202304;NTTH;HUAHINE;OM;13872;5721;5651;2406;2,6;6,9;314;0
202304;NTTM;MOOREA;OM;4449;2578;1464;401;0,3;0,3;116;0
202304;NTTO;HAO;OM;1581;329;415;809;0,2;2,6;58;0
202304;NTTP;MAUPITI;OM;3440;1767;1625;0;0,2;4,6;104;0
202304;NTTR;RAIATEA;OM;26648;11826;12043;2555;5,4;17;665;1
202304;NWWE;ILE DES PINS;OM;9343;4510;4679;0;4;11,3;176;0
202304;NWWL;LIFOU;OM;13325;6315;6699;0;10;21,1;359;7
202304;NWWM;NOUMEA MAGENTA;OM;36487;17776;17888;0;57,9;24,4;802;5
202304;NWWR;MARE;OM;7281;3128;3979;0;4,7;12,6;225;6
202304;NWWV;OUVEA;OM;6960;3359;3407;0;6,7;12,7;191;5
202304;NWWW;NOUMEA LA TONTOUTA;OM;43629;20054;20575;0;49,2;250,8;315;0
202304;SOCA;CAYENNE-FELIX EBOUE;OM;41553;19966;19438;0;46,9;168;432;31
202304;SOOA;MARIPASOULA;OM;2790;1108;1209;338;0,1;13,4;248;17
202304;TFFF;MARTINIQUE-AIME CESAIRE;OM;191761;90618;83712;4825;682;578,5;1433;40
202304;TFFG;ST-MARTIN-GRAND-CASE;OM;20360;9658;10403;4;12,2;17,3;612;34
202304;TFFJ;ST-BARTHELEMY;OM;21761;11214;10274;0;8,2;19,1;3903;78
202304;TFFR;GUADELOUPE-MARYSE CONDE;OM;226423;104806;100354;4331;869;824,1;2215;92
202304;ZZMT; AUTRES APT (MT);MT;6904;3384;3460;24;0,8;2,9;2404;6
202304;ZZOM; AUTRES APT (OM);OM;15664;5559;5619;4018;4,5;42,3;1133;93
202305;FMCZ;MAYOTTE-MARCEL HENRY;OM;36414;14820;17738;607;49,9;275;328;0
202305;FMEE;LA REUNION-ROLAND GARROS;OM;243045;115940;99919;2865;538,7;1893,4;1207;6
202305;FMEP;ST-PIERRE-PIERREFONDS;OM;1552;776;776;0;0;0;18;0
202305;LFAQ;ALBERT-BRAY;MT;1135;148;83;8;60,4;29,3;58;9
202305;LFBD;BORDEAUX-MERIGNAC;MT;651075;315124;326221;1178;376;479,1;4871;76
202305;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;23123;10894;12229;0;0;0;208;0
202305;LFBH;LA ROCHELLE-ILE DE RE;MT;24619;12091;12528;0;0;0;235;0
202305;LFBI;POITIERS-BIARD;MT;10046;4842;5200;4;0;0;91;0
202305;LFBL;LIMOGES-BELLEGARDE;MT;23058;10981;12056;21;0;0;260;0
202305;LFBO;TOULOUSE-BLAGNAC;MT;756766;351232;375472;617;984,1;1960,4;5869;267
202305;LFBP;PAU-PYRENEES;MT;34289;17295;16900;94;0;0;450;0
202305;LFBT;TARBES-LOURDES-PYRENEES;MT;72789;35520;37267;0;0,1;0;514;0
202305;LFBZ;BIARRITZ-PAYS-BASQUE;MT;86657;42104;44553;0;0;0;807;0
202305;LFCK;CASTRES-MAZAMET;MT;3918;1993;1925;0;0;0;119;0
202305;LFCR;RODEZ-AVEYRON;MT;5223;2698;2525;0;0;0;128;0
202305;LFGJ;DOLE-TAVAUX;MT;11923;5967;5956;0;0;0;90;0
202305;LFJL;METZ-NANCY-LORRAINE;MT;9876;4645;5231;0;0;0;162;0
202305;LFKB;BASTIA-PORETTA;MT;154530;72201;76232;336;124;452,1;1292;98
202305;LFKC;CALVI-STE-CATHERINE;MT;33913;16614;17294;0;0;0,5;477;0
202305;LFKF;FIGARI-SUD-CORSE;MT;79409;39264;40144;0;0;0,1;960;0
202305;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;169548;82147;82203;97;72,9;437,3;1224;88
202305;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;21034;10288;10402;1;0,1;34,2;388;2
202305;LFLL;LYON-ST-EXUPERY;MT;940720;443871;457829;183;1960,4;1923,3;7525;238
202305;LFLW;AURILLAC;MT;3415;1811;1604;0;0;0;121;0
202305;LFLX;CHATEAUROUX-DEOLS;MT;2551;441;615;0;117,7;31,8;7;8
202305;LFMD;CANNES-MANDELIEU;MT;1462;715;747;0;0;0;1052;2
202305;LFMK;CARCASSONNE-SALVAZA;MT;27029;12494;14535;0;0;0;192;0
202305;LFML;MARSEILLE-PROVENCE;MT;1106460;510167;549260;2852;2355;2063;8576;477
202305;LFMN;"NICE-COTE D'AZUR";MT;1402847;683014;711214;353;441,2;385,5;16611;41
202305;LFMP;PERPIGNAN-RIVESALTES;MT;46124;22357;23767;0;0;0;329;0
202305;LFMT;MONTPELLIER-MEDITERRANEE;MT;157842;75818;81807;217;0;0,1;1197;0
202305;LFMU;BEZIERS-VIAS;MT;25402;12040;13361;1;0;0;175;0
202305;LFOB;BEAUVAIS-TILLE;MT;503363;247507;255784;72;0;0;2890;0
202305;LFOH;LE HAVRE-OCTEVILLE;MT;2029;926;1103;0;0;0;25;0
202305;LFOK;CHALONS-VATRY;MT;10639;3104;3246;48;221,2;202,9;66;17
202305;LFOT;TOURS-VAL DE LOIRE;MT;21408;10597;10811;0;0;0;154;0
202305;LFPB;PARIS-LE BOURGET;MT;9635;4829;4806;0;0;0;5246;0
202305;LFPG;PARIS-CHARLES DE GAULLE;MT;7416980;2825098;3093365;2274;76851,8;72772,5;36243;3424
202305;LFPO;PARIS-ORLY;MT;3012910;1410435;1543563;170;3811,1;2063,1;18697;2
202305;LFQQ;LILLE-LESQUIN;MT;192166;95919;95872;370;0,5;0;1414;0
202305;LFRB;BREST-BRETAGNE;MT;80125;39922;39840;304;4,3;1,5;960;5
202305;LFRG;DEAUVILLE-NORMANDIE;MT;12259;6286;5759;204;0,5;0,5;170;0
202305;LFRK;CAEN-CARPIQUET;MT;35859;18091;17760;8;0;0;397;0
202305;LFRN;RENNES-ST-JACQUES;MT;65161;28189;28600;91;371;457,1;567;70
202305;LFRS;NANTES-ATLANTIQUE;MT;652044;317653;324865;978;434;420,8;4703;78
202305;LFRZ;ST-NAZAIRE-MONTOIR;MT;17967;309;300;170;990;728,9;44;77
202305;LFSB;BALE-MULHOUSE;MT;797645;380970;377908;94;2473,2;1394,2;5542;512
202305;LFSL;BRIVE-SOUILLAC;MT;10389;5154;5235;0;0;0;170;0
202305;LFST;STRASBOURG-ENTZHEIM;MT;102160;50726;50843;567;0,9;1,5;983;0
202305;LFTH;TOULON-HYERES;MT;27716;13849;13841;26;0;0;916;0
202305;LFTW;NIMES-GARONS;MT;26277;12843;13434;0;0;0;196;0
202305;LFTZ;ST-TROPEZ-LA MOLE;MT;1508;788;704;16;0;0;677;4
202305;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2769;1090;1537;0;1,1;13,1;206;2
202305;NLWF;FUTUNA;OM;1037;506;498;0;1,7;1,5;111;0
202305;NLWW;WALLIS-HIHIFO;OM;3271;1611;1526;0;2,4;11,1;137;0
202305;NTAA;"TAHITI FAA'A";OM;144997;67026;67856;729;450,9;487,7;2187;90
202305;NTAR;RURUTU;OM;2163;810;813;497;0,3;4;50;0
202305;NTAT;TUBUAI MATAURA;OM;1948;771;701;431;1;3,5;48;0
202305;NTGC;TIKEHAU;OM;4426;1810;1787;793;0,1;3,5;96;0
202305;NTGF;FAKARAVA;OM;3860;1769;1755;279;0,5;5,2;74;0
202305;NTMD;NUKU HIVA;OM;5060;2175;2124;686;1,6;5,9;170;0
202305;NTMN;HIVA OA-ATUONA;OM;3330;1431;1432;420;0,1;4,5;70;0
202305;NTTB;BORA BORA;OM;33811;15932;15592;2140;2,9;11,8;842;2
202305;NTTG;RANGIROA;OM;12203;5149;5054;1838;4,6;11,6;320;0
202305;NTTH;HUAHINE;OM;14000;5689;5739;2481;2,5;6,5;334;0
202305;NTTM;MOOREA;OM;5397;3252;1764;374;0,4;0,4;140;0
202305;NTTO;HAO;OM;1313;290;277;721;0,4;2,1;42;0
202305;NTTP;MAUPITI;OM;3353;1681;1605;24;0,2;4,1;112;0
202305;NTTR;RAIATEA;OM;27168;12143;12094;2730;5,5;14,7;678;0
202305;NWWE;ILE DES PINS;OM;8032;3939;3948;0;4,7;9,8;171;1
202305;NWWL;LIFOU;OM;13604;6452;6826;0;9,3;23,2;370;6
202305;NWWM;NOUMEA MAGENTA;OM;34844;16379;17650;0;57,2;24,3;782;6
202305;NWWR;MARE;OM;7520;3677;3653;0;5,7;13,3;226;4
202305;NWWV;OUVEA;OM;6097;2868;3067;0;5,1;11,1;183;4
202305;NWWW;NOUMEA LA TONTOUTA;OM;38538;19274;16217;0;77,7;227;288;0
202305;SOCA;CAYENNE-FELIX EBOUE;OM;39566;19115;17912;0;66,8;187,1;408;24
202305;SOOA;MARIPASOULA;OM;2195;804;846;412;0,6;12,8;243;13
202305;TFFF;MARTINIQUE-AIME CESAIRE;OM;139260;71247;56946;4530;237,8;416;1309;53
202305;TFFG;ST-MARTIN-GRAND-CASE;OM;19659;10077;9201;3;15,5;22,4;671;41
202305;TFFJ;ST-BARTHELEMY;OM;17794;8976;8465;0;10,4;24,8;2934;106
202305;TFFR;GUADELOUPE-MARYSE CONDE;OM;171938;84327;71821;5489;237,4;792,7;2126;79
202305;ZZMT; AUTRES APT (MT);MT;8763;4193;4486;25;1,5;4,3;1991;7
202305;ZZOM; AUTRES APT (OM);OM;15434;5159;5078;4741;4,2;41,7;1025;84
202306;FMCZ;MAYOTTE-MARCEL HENRY;OM;38928;16077;18982;307;68,9;287,3;316;0
202306;FMEE;LA REUNION-ROLAND GARROS;OM;200666;91895;80118;4427;440,3;1982,3;1104;2
202306;FMEP;ST-PIERRE-PIERREFONDS;OM;1344;672;672;0;0;0;16;0
202306;LFAQ;ALBERT-BRAY;MT;1011;233;140;11;32,3;30,4;69;7
202306;LFBD;BORDEAUX-MERIGNAC;MT;664099;327582;324834;1525;422,1;593,7;4902;88
202306;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;32527;15887;16640;0;0;0;280;0
202306;LFBH;LA ROCHELLE-ILE DE RE;MT;30137;14360;15777;0;0;0;276;0
202306;LFBI;POITIERS-BIARD;MT;10589;5204;5385;0;0;0;85;0
202306;LFBL;LIMOGES-BELLEGARDE;MT;28327;14226;14101;0;0;0;320;0
202306;LFBO;TOULOUSE-BLAGNAC;MT;776796;372868;364827;660;1109,9;2734,2;6038;319
202306;LFBP;PAU-PYRENEES;MT;35857;17379;17543;0;53,5;40;442;8
202306;LFBT;TARBES-LOURDES-PYRENEES;MT;56375;28100;28275;0;0;0;419;0
202306;LFBZ;BIARRITZ-PAYS-BASQUE;MT;101605;49145;52460;0;0;0;879;0
202306;LFCK;CASTRES-MAZAMET;MT;3357;1671;1686;0;0;0;94;0
202306;LFCR;RODEZ-AVEYRON;MT;8716;4213;4503;0;0;0;166;0
202306;LFGJ;DOLE-TAVAUX;MT;9877;5145;4725;7;0;0;82;0
202306;LFJL;METZ-NANCY-LORRAINE;MT;9530;5895;3584;51;0;0;179;0
202306;LFKB;BASTIA-PORETTA;MT;165944;75937;83215;0;149,8;529,4;1312;106
202306;LFKC;CALVI-STE-CATHERINE;MT;39847;18236;21591;15;0;0,5;542;0
202306;LFKF;FIGARI-SUD-CORSE;MT;104055;49490;54564;0;0;0,1;1252;0
202306;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;187249;87133;94294;62;85,2;490,8;1311;97
202306;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;24457;10658;10237;0;356,1;0,2;429;7
202306;LFLL;LYON-ST-EXUPERY;MT;952579;469365;436075;2945;2172,2;2247,2;7725;252
202306;LFLW;AURILLAC;MT;2638;1303;1335;0;0;0;121;0
202306;LFLX;CHATEAUROUX-DEOLS;MT;1382;0;354;0;75,4;27,5;2;4
202306;LFMD;CANNES-MANDELIEU;MT;1336;641;695;0;0;0;1061;0
202306;LFMK;CARCASSONNE-SALVAZA;MT;43122;21151;21971;0;0;0;304;0
202306;LFML;MARSEILLE-PROVENCE;MT;1079412;529114;497730;2845;2625,9;2346,5;8523;554
202306;LFMN;"NICE-COTE D'AZUR";MT;1488032;731010;747884;971;472,4;344,3;16541;52
202306;LFMP;PERPIGNAN-RIVESALTES;MT;53363;26347;27016;0;0;0;352;0
202306;LFMT;MONTPELLIER-MEDITERRANEE;MT;157595;80147;77288;160;0;0,1;1247;0
202306;LFMU;BEZIERS-VIAS;MT;36487;17667;18820;0;0;0;245;0
202306;LFOB;BEAUVAIS-TILLE;MT;468508;238530;229888;90;0;0;2730;0
202306;LFOK;CHALONS-VATRY;MT;10180;3325;2940;1;99,7;291,8;62;26
202306;LFOT;TOURS-VAL DE LOIRE;MT;19239;9903;9336;0;0;0;192;0
202306;LFPB;PARIS-LE BOURGET;MT;12792;6637;6155;0;0;0;6475;0
202306;LFPG;PARIS-CHARLES DE GAULLE;MT;7592906;3041761;3017524;3305;79459;73572,6;35820;3504
202306;LFPO;PARIS-ORLY;MT;3007034;1528786;1417908;560;4167,9;1810,1;18505;0
202306;LFQQ;LILLE-LESQUIN;MT;196939;101955;93980;1001;0,4;0;1506;0
202306;LFRB;BREST-BRETAGNE;MT;77356;38094;38775;422;5,1;1,4;962;2
202306;LFRG;DEAUVILLE-NORMANDIE;MT;10167;4773;5162;232;0;0;181;0
202306;LFRK;CAEN-CARPIQUET;MT;39315;20023;19290;0;0;0,2;461;1
202306;LFRM;LE MANS-ARNAGE;MT;8541;4268;4273;0;0;0;1521;0
202306;LFRN;RENNES-ST-JACQUES;MT;61860;26551;26527;0;331,6;546,5;560;81
202306;LFRQ;QUIMPER-PLUGUFFAN;MT;1388;659;729;0;0;0;100;0
202306;LFRS;NANTES-ATLANTIQUE;MT;665692;330492;322870;1292;552,7;551,2;4740;95
202306;LFRZ;ST-NAZAIRE-MONTOIR;MT;22788;508;472;264;1288,2;866,2;58;95
202306;LFSB;BALE-MULHOUSE;MT;798716;376766;368753;160;3236,8;2066,9;5612;575
202306;LFSL;BRIVE-SOUILLAC;MT;10349;5229;5120;0;0;0;168;0
202306;LFST;STRASBOURG-ENTZHEIM;MT;103205;52907;49826;452;0,7;1,2;1036;0
202306;LFTH;TOULON-HYERES;MT;31593;14999;16578;16;0;0;1202;0
202306;LFTW;NIMES-GARONS;MT;26867;13582;13285;0;0;0;198;0
202306;LFTZ;ST-TROPEZ-LA MOLE;MT;1884;766;1109;9;0;0;930;0
202306;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2935;1361;1420;0;1,2;14,2;196;2
202306;NLWF;FUTUNA;OM;1230;603;595;0;1,3;1,9;119;0
202306;NLWW;WALLIS-HIHIFO;OM;4123;1955;2063;0;2,5;8;143;0
202306;NTAA;"TAHITI FAA'A";OM;143037;66237;66101;906;475,1;504,2;2167;92
202306;NTAR;RURUTU;OM;2052;796;739;469;0,3;4,5;49;1
202306;NTAT;TUBUAI MATAURA;OM;1820;698;727;354;0,3;3,7;44;0
202306;NTGC;TIKEHAU;OM;4062;1542;1669;788;0,4;5,9;96;0
202306;NTGF;FAKARAVA;OM;3698;1559;1760;321;0,3;5,6;76;0
202306;NTGU;ARUTUA;OM;1008;281;352;350;0,2;2,3;28;0
202306;NTMD;NUKU HIVA;OM;4616;1936;1963;645;1,7;5,6;150;0
202306;NTMN;HIVA OA-ATUONA;OM;2955;1216;1231;457;0,6;4,5;60;0
202306;NTTB;BORA BORA;OM;31695;14687;14803;2022;3,9;14,4;794;0
202306;NTTG;RANGIROA;OM;10687;4319;4400;1778;5,4;13,7;310;0
202306;NTTH;HUAHINE;OM;12593;4836;5259;2406;3,1;6,2;300;0
202306;NTTM;MOOREA;OM;5900;3528;1819;543;0,5;0,5;162;1
202306;NTTO;HAO;OM;1462;395;305;735;0,3;2,4;50;0
202306;NTTP;MAUPITI;OM;3070;1507;1507;7;0,2;4,7;104;0
202306;NTTR;RAIATEA;OM;24905;10969;11142;2582;5,8;15,5;656;0
202306;NWWE;ILE DES PINS;OM;7438;3596;3675;0;5;11,7;170;0
202306;NWWL;LIFOU;OM;15593;7475;7764;0;10,6;24,8;410;9
202306;NWWM;NOUMEA MAGENTA;OM;38176;18029;19212;0;66,4;27;881;5
202306;NWWR;MARE;OM;8191;3926;4070;0;5,1;14,4;242;4
202306;NWWV;OUVEA;OM;7388;3426;3744;0;6,5;15,3;206;3
202306;NWWW;NOUMEA LA TONTOUTA;OM;40750;18300;20184;0;41,8;184,8;287;0
202306;SOCA;CAYENNE-FELIX EBOUE;OM;41354;20615;18307;0;56,7;186,5;396;12
202306;SOOA;MARIPASOULA;OM;1569;579;686;238;0,1;6,5;194;7
202306;TFFF;MARTINIQUE-AIME CESAIRE;OM;121762;54174;56775;4104;170,7;500,2;1194;69
